,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,SLvl,ExteriorBin,Interest,Qrtr,ATNHPIUS11180Q,SalePriceAd
54,3,60.0,7134,Pave,3,Bnk,AllPub,Inside,1,NAmes,Norm,1Fam,5,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,5,384,1,0,0,384,GasA,3,1,SBrkr,1360,0,0,1360,3,1,3,6,4,1,3,Detchd,1,2,572,Y,0,0,0,MnPrv,None,0,2,2007,WD,Normal,130000,0,3.0,52,45.0,1,1.0,1920,50,0,0,0,1.5,1,1,0.5,5.258928571428571,1,165.24,78673.44468651658
55,3,100.0,10175,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,5,Gable,CompShg,BrkFace,272.0,3,3,CBlock,3,3,1,4,490,1,0,935,1425,GasA,4,1,SBrkr,1425,0,0,1425,3,1,3,7,5,1,4,Attchd,2,2,576,Y,0,0,0,None,None,0,7,2008,WD,Normal,180500,0,3.0,44,44.0,1,2.0,2895,407,0,0,0,1.0,1,0,0.75,2.009677419354839,3,166.24,108577.95957651587
56,4,24.0,2645,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,Twnhs,8,5,Gable,CompShg,BrkFace,456.0,4,3,PConc,4,3,1,6,649,1,0,321,970,GasA,5,1,SBrkr,983,756,0,1739,3,1,4,7,5,0,0,Attchd,3,2,480,Y,115,0,0,None,None,0,8,2009,WD,Abnorml,172500,0,3.0,9,10.0,1,3.5,4215,0,0,1,0,2.0,1,0,0.5,0.16032258064516125,3,166.18,103803.10506679503
57,3,89.0,11645,Pave,2,Lvl,AllPub,Corner,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,1,0,1,0,860,860,GasA,5,1,SBrkr,860,860,0,1720,3,1,4,7,5,0,0,Attchd,2,2,565,Y,0,0,0,None,None,0,8,2006,WD,Normal,196500,0,3.0,2,2.0,1,2.5,860,70,0,0,0,2.0,1,0,1.0,5.2464516129032255,3,161.87,121393.71100265645
58,3,66.0,13682,Pave,1,HLS,AllPub,CulDSac,0,StoneBr,Norm,1Fam,10,5,Hip,CompShg,BrkFace,1031.0,5,3,PConc,5,3,4,1,0,1,0,1410,1410,GasA,5,1,SBrkr,1426,1519,0,2945,3,1,4,10,5,1,4,BuiltIn,3,3,641,Y,192,0,0,None,None,0,10,2006,New,Partial,438780,0,3.0,0,0.0,0,3.5,1410,37,0,0,0,2.0,1,0,1.0,5.245161290322579,4,164.19,267239.1741275352
59,3,60.0,7200,Pave,3,Bnk,AllPub,Inside,0,CollgCr,Norm,1Fam,5,7,Gable,CompShg,None,0.0,3,3,CBlock,3,3,3,5,632,1,0,148,780,GasA,5,1,SBrkr,780,0,0,780,2,1,3,4,5,0,0,Detchd,1,1,352,Y,196,0,0,MnPrv,None,0,1,2008,WD,Normal,124900,0,3.0,36,35.0,1,1.0,3308,0,0,0,0,1.0,1,0,0.75,3.940322580645162,1,169.12,73852.88552507096
60,3,63.0,13072,Pave,3,Lvl,AllPub,Inside,0,SawyerW,RRAe,1Fam,6,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,5,941,1,0,217,1158,GasA,5,1,SBrkr,1158,0,0,1158,3,1,4,5,5,0,0,Detchd,1,2,576,Y,0,0,0,None,None,0,5,2006,New,Partial,158000,0,3.0,2,0.0,1,2.5,4922,50,1,0,0,1.0,1,0,1.0,4.940322580645163,2,163.69,96523.91716048628
61,1,60.0,7200,Pave,3,Lvl,AllPub,Inside,0,IDOTRR,Norm,1Fam,5,7,Gable,CompShg,None,0.0,3,3,BrkTil,3,2,1,1,0,1,0,530,530,GasA,3,0,SBrkr,581,530,0,1111,3,1,2,6,5,0,0,Detchd,1,1,288,N,0,0,0,None,None,0,3,2007,WD,Normal,101000,0,3.0,11,72.0,1,1.0,530,144,0,0,0,2.5,0,0,0.5,5.256774193548388,1,165.24,61123.21471798595
62,3,44.0,6442,Pave,2,Lvl,AllPub,Inside,0,NridgHt,Norm,TwnhsE,8,5,Gable,CompShg,Stone,178.0,4,3,PConc,4,4,2,6,24,1,0,1346,1370,GasA,5,1,SBrkr,1370,0,0,1370,2,1,4,6,5,1,4,Attchd,2,2,484,Y,120,0,0,None,None,0,10,2007,WD,Normal,202500,0,3.0,1,1.0,1,2.0,1490,49,0,1,0,1.0,1,0,1.0,4.7554838709677405,4,167.9,120607.5044669446
63,1,50.0,10300,Pave,2,Bnk,AllPub,Inside,0,OldTown,RRAn,1Fam,7,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,576,576,GasA,4,1,SBrkr,902,808,0,1710,3,1,3,9,5,0,0,Detchd,1,2,480,Y,12,0,0,GdPrv,None,0,4,2010,WD,Normal,140000,0,3.0,60,20.0,1,2.0,576,75,1,0,0,2.0,1,0,0.5,0.1983333333333334,2,166.25,84210.52631578947
64,3,0.0,9375,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,BrkFace,573.0,3,3,PConc,4,3,1,6,739,1,0,318,1057,GasA,5,1,SBrkr,1057,977,0,2034,3,1,4,8,5,0,0,Attchd,2,2,645,Y,576,0,0,GdPrv,None,0,2,2009,WD,Normal,219500,0,3.0,11,11.0,1,3.5,4752,36,0,0,0,2.0,1,0,1.0,0.2221428571428572,1,168.96,129912.4053030303
65,3,76.0,9591,Pave,3,Lvl,AllPub,Inside,0,NridgHt,Norm,1Fam,8,5,Gable,CompShg,BrkFace,344.0,4,3,PConc,5,3,3,1,0,1,0,1143,1143,GasA,5,1,SBrkr,1143,1330,0,2473,4,1,4,9,5,1,4,BuiltIn,2,3,852,Y,192,0,0,None,None,0,10,2007,WD,Normal,317000,0,3.0,2,3.0,1,2.5,1143,151,0,0,0,2.0,1,0,1.0,4.7554838709677405,4,167.9,188802.85884455033
66,3,0.0,19900,Pave,3,Lvl,AllPub,Inside,0,NAmes,PosA,1Fam,7,5,Gable,CompShg,BrkFace,287.0,3,3,CBlock,4,3,4,6,912,1,0,1035,1947,GasA,3,1,SBrkr,2207,0,0,2207,3,1,3,7,4,1,4,Attchd,2,2,576,Y,301,0,0,None,None,0,7,2010,WD,Normal,180000,0,3.0,21,40.0,1,3.0,6507,0,1,0,0,1.0,1,0,0.75,0.18258064516129036,3,166.48,108121.09562710236
67,3,72.0,10665,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,BrkFace,167.0,4,3,PConc,4,3,3,6,1013,1,0,440,1453,GasA,5,1,SBrkr,1479,0,0,1479,3,1,4,7,5,0,0,Attchd,2,2,558,Y,144,0,0,None,None,0,6,2007,WD,Normal,226000,0,3.0,4,4.0,1,3.0,6518,29,0,0,0,1.0,1,0,1.0,5.254,2,168.01,134515.8026307958
68,1,47.0,4608,Pave,3,Lvl,AllPub,Corner,0,OldTown,Artery,1Fam,4,6,Gable,CompShg,None,0.0,3,4,CBlock,3,3,1,1,0,1,0,747,747,GasA,3,1,SBrkr,747,0,0,747,2,1,3,4,5,0,0,Attchd,1,1,220,Y,0,0,0,None,None,0,6,2010,WD,Normal,80000,0,3.0,60,65.0,1,1.0,747,0,1,0,0,1.0,1,0,0.5,0.1766666666666667,2,166.25,48120.300751879695
69,3,81.0,15593,Pave,3,Lvl,AllPub,Corner,0,ClearCr,Norm,1Fam,7,4,Gable,CompShg,None,0.0,4,3,CBlock,3,3,1,4,603,1,0,701,1304,GasW,3,1,SBrkr,1304,983,0,2287,3,1,3,7,5,1,3,Attchd,3,2,667,Y,0,0,0,None,None,0,7,2006,WD,Normal,225000,0,3.0,53,53.0,1,2.0,3113,135,0,0,0,1.5,1,0,0.75,5.235161290322582,3,161.87,139000.43244578983
70,3,95.0,13651,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,7,6,Gable,CompShg,BrkFace,1115.0,3,4,CBlock,4,3,4,5,1880,1,0,343,2223,GasA,5,1,SBrkr,2223,0,0,2223,3,1,3,8,5,2,4,Attchd,3,2,516,Y,300,0,0,None,None,0,2,2007,WD,Normal,244000,0,3.0,34,34.0,1,3.0,9743,0,0,0,0,1.0,1,0,0.75,5.258928571428571,1,165.24,147664.0038731542
71,3,69.0,7599,Pave,3,Lvl,AllPub,Corner,0,Mitchel,Norm,1Fam,4,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,5,565,1,0,280,845,GasA,3,1,SBrkr,845,0,0,845,2,1,3,4,5,0,0,Detchd,1,2,360,Y,0,0,0,None,None,0,6,2007,WD,Normal,129500,0,3.0,1,20.0,1,2.0,3105,0,0,0,0,1.0,1,0,0.75,5.254,2,168.01,77078.745312779
72,3,74.0,10141,Pave,2,Lvl,AllPub,Corner,0,Gilbert,Norm,1Fam,7,5,Gable,CompShg,BrkFace,40.0,3,3,PConc,4,3,1,1,0,1,0,832,832,GasA,4,1,SBrkr,885,833,0,1718,3,1,3,7,5,1,3,Attchd,3,2,427,Y,0,0,0,None,None,0,12,2009,WD,Normal,185000,0,3.0,11,11.0,1,2.5,832,385,0,0,0,2.0,1,0,1.0,0.11806451612903227,4,167.06,110738.65677002275
73,3,85.0,10200,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,7,Gable,CompShg,BrkFace,104.0,3,3,CBlock,3,3,1,5,320,4,362,404,1086,GasA,4,1,SBrkr,1086,0,0,1086,3,1,3,6,5,0,0,Attchd,1,2,490,Y,0,0,0,GdWo,None,0,5,2010,WD,Normal,144900,0,3.0,7,21.0,1,2.0,3048,0,0,0,0,1.0,1,0,0.5,0.2006451612903227,2,166.25,87157.8947368421
74,1,60.0,5790,Pave,3,Lvl,AllPub,Corner,0,OldTown,Norm,1Fam,3,6,Gambrel,CompShg,None,0.0,4,4,CBlock,2,3,1,1,0,1,0,840,840,GasA,4,0,SBrkr,840,765,0,1605,3,2,3,8,5,0,0,Detchd,1,1,379,Y,0,0,0,None,None,0,5,2010,WD,Normal,107400,0,3.0,60,95.0,1,2.0,840,202,0,0,0,2.0,1,0,1.0,0.2006451612903227,2,166.25,64601.503759398496
75,1,21.0,1596,Pave,3,Lvl,AllPub,Inside,0,MeadowV,Norm,Twnhs,4,5,Gable,CompShg,None,0.0,3,3,CBlock,4,3,4,6,462,1,0,0,462,GasA,3,1,SBrkr,526,462,0,988,2,1,3,5,5,0,0,BuiltIn,1,1,297,Y,120,0,0,GdWo,None,0,11,2009,WD,Normal,91000,0,3.0,36,36.0,1,2.0,2772,101,0,1,0,2.5,1,1,1.0,0.119,4,167.06,54471.44738417335
76,3,0.0,8475,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,4,7,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,5,228,1,0,724,952,GasA,5,1,FuseA,952,0,0,952,2,1,3,4,5,0,0,Detchd,1,1,283,Y,0,0,0,None,None,0,4,2008,WD,Normal,135750,0,3.0,52,52.0,1,1.0,1864,0,0,0,0,1.0,1,0,1.0,2.2783333333333338,2,166.88,81345.87727708532
77,1,50.0,8635,Pave,3,Lvl,AllPub,Inside,0,BrkSide,Norm,1Fam,5,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,4,336,6,41,295,672,GasA,3,1,SBrkr,1072,213,0,1285,2,1,3,6,4,0,0,Detchd,1,1,240,Y,0,0,0,MnPrv,None,0,1,2008,WD,Normal,127000,0,3.0,7,60.0,1,2.0,1590,0,0,0,0,1.5,1,0,0.5,3.940322580645162,1,169.12,75094.6073793756
78,3,72.0,10778,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,Duplex,4,5,Hip,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,1768,1768,GasA,3,0,SBrkr,1768,0,0,1768,4,2,3,8,5,0,0,None,0,0,0,Y,0,0,0,None,None,0,4,2010,WD,Normal,136500,0,0.0,42,42.0,1,2.0,1768,0,0,0,0,1.0,1,0,0.75,0.1983333333333334,2,166.25,82105.26315789473
79,1,60.0,10440,Pave,3,Lvl,AllPub,Corner,0,OldTown,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,PConc,3,3,1,1,0,1,0,440,440,GasA,4,1,SBrkr,682,548,0,1230,2,1,3,5,5,0,0,Detchd,1,2,440,Y,74,0,0,MnPrv,None,0,5,2009,WD,Normal,110000,0,3.0,28,43.0,1,1.5,440,128,0,0,0,2.0,1,0,0.5,0.17741935483870971,2,168.15,65417.781742491825
80,3,100.0,13000,Pave,3,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,6,6,Gable,CompShg,BrkFace,576.0,3,4,CBlock,4,3,1,3,448,1,0,448,896,GasA,3,1,SBrkr,1182,960,0,2142,4,1,4,8,5,1,4,Attchd,3,1,509,Y,0,0,0,None,None,0,6,2009,WD,Normal,193500,0,3.0,41,41.0,1,2.5,1792,324,0,0,0,2.0,1,0,1.0,0.2063333333333333,2,168.15,115075.82515611062
81,1,32.0,4500,Pave,3,Lvl,AllPub,FR2,0,Mitchel,Norm,TwnhsE,6,5,Hip,CompShg,BrkFace,443.0,3,4,PConc,5,4,1,6,1201,1,0,36,1237,GasA,5,1,SBrkr,1337,0,0,1337,2,1,3,5,5,0,0,Attchd,3,2,405,Y,0,0,0,None,None,0,3,2006,WD,Normal,153500,0,3.0,8,8.0,1,3.0,7242,199,0,1,0,1.0,1,0,1.0,4.589354838709676,1,162.69,94351.2201118692
82,3,78.0,10206,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,Stone,468.0,3,3,PConc,4,3,1,6,33,1,0,1530,1563,GasA,5,1,SBrkr,1563,0,0,1563,3,1,4,6,5,1,4,Attchd,2,3,758,Y,144,0,0,None,None,0,10,2008,WD,Normal,245000,0,3.0,1,1.0,1,2.0,1728,99,0,0,0,1.0,1,0,1.0,0.9693548387096774,4,166.91,146785.69288838297
83,3,80.0,8892,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,5,Gable,CompShg,BrkCmn,66.0,3,3,CBlock,3,3,1,1,0,1,0,1065,1065,GasA,4,1,SBrkr,1065,0,0,1065,3,1,3,6,5,0,0,Detchd,1,2,461,Y,74,0,0,None,None,0,7,2007,COD,Normal,126500,0,3.0,47,33.0,1,1.5,1065,0,0,0,0,1.0,1,0,0.5,5.258387096774193,3,167.17,75671.47215409463
84,3,0.0,8530,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,7,5,Gable,CompShg,BrkFace,22.0,3,3,PConc,4,3,1,1,0,1,0,384,384,GasA,4,1,SBrkr,804,670,0,1474,3,1,3,7,5,1,3,BuiltIn,3,2,400,Y,120,0,0,None,Shed,700,5,2009,WD,Normal,168500,0,3.0,13,14.0,1,2.5,384,72,0,0,0,1.5,1,1,0.75,0.17741935483870971,2,168.15,100208.14748736247
85,3,121.0,16059,Pave,3,Lvl,AllPub,Corner,0,NoRidge,Norm,1Fam,8,5,Hip,CompShg,BrkFace,284.0,4,3,CBlock,4,3,1,1,0,1,0,1288,1288,GasA,5,1,SBrkr,1301,1116,0,2417,4,1,4,9,5,1,3,Attchd,1,2,462,Y,127,0,0,None,None,0,4,2006,WD,Normal,260000,0,3.0,14,15.0,1,2.5,1288,82,0,0,0,2.0,1,0,0.75,4.790333333333334,2,163.69,158836.82570712932
86,3,122.0,11911,Pave,1,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,3,1,0,1,0,684,684,GasA,5,1,SBrkr,684,876,0,1560,3,1,4,6,5,1,4,BuiltIn,3,2,400,Y,100,0,0,None,None,0,3,2009,WD,Normal,174000,0,3.0,4,4.0,1,2.5,684,38,0,0,0,2.0,1,0,1.0,0.18064516129032263,1,168.96,102982.95454545454
87,4,40.0,3951,Pave,3,Lvl,AllPub,Corner,0,Somerst,Norm,TwnhsE,6,5,Gable,CompShg,Stone,76.0,4,3,PConc,4,3,3,1,0,1,0,612,612,GasA,5,1,SBrkr,612,612,0,1224,2,1,4,4,5,0,0,Detchd,2,2,528,Y,0,0,0,None,None,0,6,2009,New,Partial,164500,0,3.0,0,0.0,0,2.5,612,234,0,1,0,2.0,1,0,1.0,0.2063333333333333,2,168.15,97829.31906036277
88,0,105.0,8470,Pave,2,Lvl,AllPub,Corner,0,IDOTRR,Feedr,1Fam,3,2,Hip,CompShg,None,0.0,2,2,CBlock,3,2,1,1,0,1,0,1013,1013,GasA,3,0,SBrkr,1013,0,513,1526,2,1,2,6,5,0,0,None,0,0,0,N,0,0,0,MnPrv,None,0,10,2009,ConLD,Abnorml,85000,0,0.0,27,94.0,1,1.0,1013,156,0,0,0,1.5,1,0,0.75,0.11806451612903225,4,167.06,50879.92338082126
89,3,60.0,8070,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,4,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,6,588,1,0,402,990,GasA,5,1,SBrkr,990,0,0,990,3,1,3,5,5,0,0,None,0,0,0,Y,0,0,0,None,None,0,8,2007,WD,Normal,123600,0,0.0,12,13.0,1,2.0,3930,0,0,0,0,1.0,1,0,1.0,5.022258064516129,3,167.17,73936.71113238021
90,3,60.0,7200,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,4,5,Gable,CompShg,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,FuseA,1040,0,0,1040,2,1,3,4,5,0,0,Detchd,1,2,420,Y,0,0,0,None,None,0,7,2006,WD,Normal,109900,0,3.0,56,56.0,1,1.0,0,29,0,0,0,1.0,1,0,0.75,5.235161290322582,3,161.87,67893.98900352135
91,3,85.0,8500,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,3,Hip,CompShg,BrkCmn,203.0,3,3,CBlock,3,3,1,3,600,1,0,635,1235,GasA,3,1,SBrkr,1235,0,0,1235,2,1,3,6,5,0,0,Attchd,1,2,480,Y,0,0,0,GdWo,None,0,12,2006,WD,Abnorml,98600,0,3.0,45,45.0,1,1.0,2435,0,0,0,0,1.0,1,0,0.75,5.23806451612903,4,164.19,60052.37834216457
92,3,80.0,13360,Pave,2,HLS,AllPub,Inside,0,Crawfor,Norm,1Fam,5,7,Gable,CompShg,None,0.0,3,4,BrkTil,4,3,1,5,713,1,0,163,876,GasA,5,1,SBrkr,964,0,0,964,2,1,3,5,5,0,0,Detchd,1,2,432,Y,0,0,0,None,None,0,8,2009,WD,Normal,163500,0,3.0,3,88.0,1,2.0,3728,44,0,0,0,1.0,1,0,0.5,0.16032258064516125,3,166.18,98387.29088939703
93,0,60.0,7200,Pave,3,Lvl,AllPub,Corner,0,OldTown,Norm,2fmCon,6,6,Hip,CompShg,None,0.0,3,3,BrkTil,3,2,2,3,1046,1,0,168,1214,GasW,5,0,SBrkr,1260,1031,0,2291,4,2,3,9,5,1,4,Detchd,1,2,506,Y,0,0,0,None,None,0,11,2007,WD,Normal,133900,0,3.0,9,107.0,1,2.5,3306,99,0,0,0,2.5,0,0,0.5,4.486666666666668,4,167.9,79749.85110184633
94,3,69.0,9337,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,4,PConc,4,3,1,6,648,1,0,176,824,GasA,5,1,SBrkr,905,881,0,1786,3,1,4,7,5,0,0,Attchd,2,2,684,Y,0,0,0,None,None,0,5,2007,WD,Normal,204750,0,3.0,10,10.0,1,3.5,4064,162,0,0,0,2.0,1,0,1.0,5.253548387096773,2,168.01,121867.74596750193
95,3,0.0,9765,Pave,1,Lvl,AllPub,Corner,0,Gilbert,Norm,1Fam,6,8,Gable,CompShg,BrkFace,68.0,5,4,PConc,4,4,1,5,310,1,0,370,680,GasA,4,1,SBrkr,680,790,0,1470,3,1,3,6,5,1,3,BuiltIn,3,2,420,Y,232,0,0,None,Shed,480,4,2009,WD,Normal,185000,0,3.0,16,16.0,1,2.5,1920,63,0,0,0,2.0,1,0,1.0,0.15033333333333332,2,168.15,110020.81474873624
96,3,78.0,10264,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,BrkFace,183.0,4,3,PConc,4,3,3,5,1162,1,0,426,1588,GasA,5,1,SBrkr,1588,0,0,1588,3,1,4,6,5,0,0,Attchd,2,2,472,Y,158,0,0,None,None,0,8,2006,WD,Normal,214000,0,3.0,7,7.0,1,2.0,6236,29,0,0,0,1.0,1,0,1.0,5.2464516129032255,3,161.87,132204.8557484401
97,3,73.0,10921,Pave,3,HLS,AllPub,Inside,0,Edwards,Norm,1Fam,4,5,Hip,CompShg,BrkFace,48.0,3,3,CBlock,3,3,1,3,520,1,0,440,960,GasA,3,1,FuseF,960,0,0,960,3,1,3,6,5,0,0,Attchd,3,1,432,P,120,0,0,None,None,0,5,2007,WD,Normal,94750,0,3.0,42,42.0,1,2.0,2000,0,0,0,0,1.0,1,0,0.75,5.253548387096773,2,168.01,56395.45265162788
98,3,85.0,10625,Pave,3,Lvl,AllPub,Corner,0,Edwards,Norm,1Fam,5,5,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,5,108,1,0,350,458,GasA,2,0,SBrkr,835,0,0,835,2,1,3,5,5,0,0,Basment,1,1,366,Y,0,0,0,None,Shed,400,5,2010,COD,Abnorml,83000,0,2.5,60,90.0,1,1.0,890,77,0,0,0,1.0,1,0,0.5,0.2006451612903227,2,166.25,49924.81203007518
99,3,77.0,9320,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,4,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,5,569,1,0,381,950,GasA,2,1,SBrkr,1225,0,0,1225,3,1,3,6,5,0,0,None,0,0,0,Y,352,0,0,None,Shed,400,1,2010,WD,Normal,128950,0,0.0,51,51.0,1,2.5,3226,0,0,0,0,1.0,1,0,0.75,0.11000000000000003,1,162.76,79227.08282133202
100,3,0.0,10603,Pave,2,Lvl,AllPub,Inside,0,NWAmes,Norm,1Fam,6,7,Gable,CompShg,BrkFace,28.0,3,3,PConc,3,3,2,5,1200,1,0,410,1610,GasA,4,1,SBrkr,1610,0,0,1610,3,1,4,6,5,2,3,Attchd,2,2,480,Y,168,0,0,None,None,0,2,2010,WD,Normal,205000,0,3.0,9,33.0,1,3.0,6410,68,0,0,0,1.0,1,0,0.75,0.12642857142857145,1,162.76,125952.32243794545
101,3,77.0,9206,Pave,3,Lvl,AllPub,Inside,0,SawyerW,Norm,1Fam,6,5,Gable,CompShg,BrkFace,336.0,4,3,CBlock,4,3,1,1,0,1,0,741,741,GasA,3,1,SBrkr,977,755,0,1732,3,1,4,7,5,1,3,Attchd,3,2,476,Y,192,0,0,None,None,0,6,2010,WD,Normal,178000,0,3.0,25,25.0,1,2.5,741,46,0,0,0,2.0,1,0,0.75,0.1766666666666667,2,166.25,107067.66917293232
102,3,64.0,7018,Pave,3,Bnk,AllPub,Inside,0,SawyerW,Norm,Duplex,5,5,Gable,CompShg,None,0.0,3,2,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,1535,0,0,1535,4,2,3,8,5,0,0,Attchd,1,2,410,Y,0,0,0,None,None,0,6,2009,WD,Alloca,118964,0,3.0,30,30.0,1,2.0,0,0,0,0,0,1.0,1,0,0.75,0.2063333333333333,2,168.15,70748.73624739816
103,3,94.0,10402,Pave,2,Lvl,AllPub,Corner,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,1226,1226,GasA,5,1,SBrkr,1226,0,0,1226,3,1,4,6,5,0,0,Attchd,2,3,740,Y,0,0,0,None,None,0,5,2010,WD,Normal,198900,0,3.0,1,1.0,1,2.0,1226,36,0,0,0,1.0,1,0,1.0,0.2006451612903227,2,166.25,119639.0977443609
104,1,0.0,7758,Pave,3,Lvl,AllPub,Corner,0,IDOTRR,Norm,1Fam,7,4,Gable,CompShg,BrkFace,600.0,3,2,PConc,3,3,1,2,224,1,0,816,1040,GasA,5,1,FuseF,1226,592,0,1818,4,1,3,7,5,2,3,Detchd,1,1,240,Y,0,0,0,None,None,0,6,2007,WD,Normal,169500,0,3.0,57,56.0,1,1.5,1264,184,0,0,0,1.5,1,0,0.5,5.254,2,168.01,100886.85197309684
105,4,75.0,9375,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Hip,CompShg,BrkFace,768.0,4,3,PConc,5,3,1,1,0,1,0,1053,1053,GasA,5,1,SBrkr,1053,939,0,1992,3,1,4,9,5,1,4,Attchd,2,2,648,Y,140,0,0,None,None,0,8,2008,WD,Normal,250000,0,3.0,4,5.0,1,2.5,1053,45,0,0,0,2.0,1,0,1.0,1.996451612903225,3,166.24,150384.98556304138
106,1,60.0,10800,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,4,7,Mansard,CompShg,None,0.0,3,3,BrkTil,2,3,1,1,0,1,0,641,641,GasA,4,1,SBrkr,1047,0,0,1047,2,1,3,6,5,0,0,Detchd,1,1,273,N,0,0,0,None,Shed,450,8,2007,WD,Normal,100000,0,2.0,12,53.0,1,1.0,641,0,0,0,0,1.0,1,0,1.0,5.022258064516129,3,167.17,59819.345576359396
107,1,50.0,6000,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,5,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,5,104,4,169,516,789,GasA,5,1,SBrkr,789,0,0,789,2,1,3,5,5,0,0,Detchd,1,1,250,Y,0,0,0,None,None,0,4,2008,WD,Partial,115000,0,3.0,58,60.0,1,1.0,1196,0,0,0,0,1.0,1,0,1.0,2.2783333333333338,2,166.88,68911.7929050815
108,1,85.0,8500,Pave,3,Lvl,AllPub,Corner,0,IDOTRR,Artery,1Fam,5,7,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,793,793,GasW,3,0,FuseF,997,520,0,1517,3,1,2,7,5,0,0,None,0,0,0,N,0,0,0,None,None,0,8,2007,WD,Normal,115000,0,0.0,2,88.0,1,2.0,793,144,1,0,0,1.5,1,0,1.0,5.022258064516129,3,167.17,68792.2474128133
109,3,105.0,11751,Pave,2,Lvl,AllPub,Inside,0,NWAmes,Norm,1Fam,6,6,Hip,CompShg,BrkFace,480.0,3,3,CBlock,4,3,1,4,705,1,0,1139,1844,GasA,5,1,SBrkr,1844,0,0,1844,3,1,3,7,5,1,3,Attchd,2,2,546,Y,0,0,0,MnPrv,None,0,1,2010,COD,Normal,190000,0,3.0,33,33.0,1,2.0,3959,122,0,0,0,1.0,1,0,0.75,0.11000000000000003,1,162.76,116736.29884492504
